Income,Credit_Score,Loan_Amount,DTI_Ratio,Employment_Status,Approval
141929.000000,751,15365.000000,25.050000,0,0
26964.000000,660,10869.000000,64.400000,0,0
187357.000000,750,16970.000000,12.690000,0,0
80887.000000,565,35994.000000,58.580000,0,0
148383.000000,396,92099.000000,22.230000,0,0
61494.000000,428,7118.000000,68.340000,0,0
70602.000000,698,22340.000000,8.890000,1,1
162533.000000,365,103510.000000,6.520000,1,0
28377.000000,793,18708.000000,126.370000,1,0
155899.000000,460,27654.000000,20.380000,0,0
38533.000000,796,25415.000000,128.430000,1,0
68083.000000,490,4706.000000,37.930000,1,0
80524.000000,453,32112.000000,19.300000,0,0
116771.000000,571,91908.000000,41.310000,0,0
94238.000000,793,59155.000000,16.450000,0,0
96065.000000,589,61255.000000,35.080000,1,0
101739.000000,324,52371.000000,31.200000,0,0
169016.000000,567,2505.000000,7.830000,0,0
77330.000000,783,40929.000000,42.830000,1,1
138657.000000,684,108766.000000,7.640000,1,0
178616.000000,509,130064.000000,3.890000,0,0
177314.000000,371,132151.000000,9.350000,1,0
41615.000000,465,8119.000000,75.930000,0,0
115771.000000,744,10825.000000,31.390000,1,1
121914.000000,475,93980.000000,13.260000,0,0
179340.000000,504,84078.000000,9.800000,0,0
153034.000000,595,31122.000000,15.710000,0,0
161848.000000,488,34310.000000,23.340000,1,0
63982.000000,663,4825.000000,21.400000,1,1
84374.000000,490,10118.000000,9.540000,1,0
190323.000000,420,77449.000000,7.910000,0,0
192626.000000,728,123287.000000,17.260000,1,0
70527.000000,399,12107.000000,52.640000,0,0
181226.000000,521,92832.000000,19.960000,1,0
147627.000000,725,71128.000000,33.670000,0,0
49447.000000,610,7665.000000,96.660000,0,0
167681.000000,402,77170.000000,24.740000,0,0
183485.000000,457,134366.000000,2.830000,0,0
111822.000000,555,45037.000000,34.530000,1,1
30278.000000,682,18680.000000,103.770000,0,0
186153.000000,519,15288.000000,11.560000,1,0
141057.000000,672,72932.000000,11.660000,0,0
63146.000000,442,31972.000000,43.170000,0,0
53753.000000,478,41435.000000,50.310000,1,0
193562.000000,460,125494.000000,8.830000,1,0
90537.000000,592,48936.000000,54.560000,0,0
84821.000000,313,42575.000000,40.890000,1,0
85893.000000,738,58712.000000,41.640000,1,0
182197.000000,684,128125.000000,18.630000,1,0
136341.000000,627,54361.000000,7.540000,1,1
21173.000000,710,3965.000000,155.540000,0,0
182927.000000,606,11080.000000,3.200000,0,0
142354.000000,439,81907.000000,11.330000,1,0
122280.000000,580,2968.000000,32.640000,1,1
38066.000000,592,22883.000000,122.360000,0,0
85755.000000,325,24895.000000,57.710000,1,0
120225.000000,640,88201.000000,5.210000,0,0
93603.000000,607,36558.000000,10.310000,1,1
160966.000000,529,94470.000000,16.460000,0,0
55065.000000,438,16342.000000,79.700000,0,0
41497.000000,799,29775.000000,59.440000,0,0
128927.000000,548,97373.000000,31.340000,1,0
161265.000000,559,127299.000000,19.020000,1,0
21565.000000,569,6526.000000,92.730000,1,0
118194.000000,496,58348.000000,8.690000,1,0
37152.000000,334,23064.000000,108.910000,0,0
124082.000000,505,11014.000000,38.100000,0,0
198827.000000,706,48067.000000,5.940000,0,0
33144.000000,840,24313.000000,120.950000,0,0
107820.000000,817,26495.000000,24.090000,0,0
161262.000000,823,56817.000000,6.410000,0,0
186446.000000,344,107079.000000,24.610000,0,0
47495.000000,819,30188.000000,86.930000,0,0
144458.000000,498,11944.000000,11.660000,0,0
153394.000000,630,42687.000000,15.790000,0,0
145045.000000,773,53012.000000,4.500000,1,1
187175.000000,650,145733.000000,14.550000,1,0
161635.000000,682,38169.000000,19.890000,1,1
142265.000000,673,11787.000000,17.710000,1,1
131617.000000,672,62968.000000,11.280000,0,0
42136.000000,652,6303.000000,71.410000,0,0
183570.000000,850,142513.000000,5.630000,1,0
52973.000000,761,10795.000000,82.170000,1,0
166344.000000,633,105345.000000,13.050000,1,0
130721.000000,584,6121.000000,24.330000,0,0
186353.000000,616,53683.000000,22.520000,1,1
147101.000000,642,92032.000000,18.050000,1,0
156502.000000,506,30718.000000,12.610000,1,0
172422.000000,554,41545.000000,27.640000,0,0
154012.000000,632,90887.000000,27.840000,1,1
185197.000000,478,104235.000000,2.980000,0,0
104376.000000,512,66535.000000,21.030000,0,0
29165.000000,321,5969.000000,21.960000,1,0
30289.000000,320,6498.000000,60.910000,0,0
127308.000000,392,74495.000000,27.940000,1,0
154069.000000,715,41427.000000,14.170000,1,1
57655.000000,806,28131.000000,63.940000,0,0
58723.000000,602,24230.000000,26.570000,1,1
60404.000000,436,8630.000000,70.540000,0,0
116580.000000,507,43951.000000,29.950000,1,0
39144.000000,775,25422.000000,78.930000,0,0
118556.000000,471,18864.000000,20.170000,1,0
159072.000000,325,108501.000000,7.650000,1,0
198822.000000,345,115957.000000,6.320000,0,0
100873.000000,705,71677.000000,6.240000,1,0
166570.000000,684,31692.000000,13.440000,0,0
22498.000000,766,7625.000000,181.740000,1,0
73722.000000,527,57150.000000,17.030000,0,0
91489.000000,810,23684.000000,32.490000,1,1
95161.000000,373,4908.000000,49.220000,1,0
111340.000000,407,14952.000000,22.040000,0,0
167096.000000,718,50023.000000,18.070000,1,1
196676.000000,497,35252.000000,24.130000,0,0
123055.000000,332,69911.000000,12.550000,0,0
76478.000000,668,24317.000000,37.930000,1,1
57005.000000,367,40336.000000,84.380000,1,0
197405.000000,656,85299.000000,6.820000,1,1
171176.000000,674,2979.000000,11.980000,1,1
115629.000000,578,64964.000000,36.590000,1,1
183460.000000,596,95588.000000,11.880000,1,1
102063.000000,451,1592.000000,9.410000,1,0
187744.000000,509,143941.000000,20.270000,0,0
185565.000000,762,65721.000000,5.270000,0,0
95506.000000,434,19506.000000,9.810000,1,0
28884.000000,593,18738.000000,109.710000,0,0
112713.000000,447,6300.000000,9.140000,1,0
94557.000000,741,40266.000000,27.030000,1,1
197657.000000,639,136585.000000,16.900000,0,0
67923.000000,469,4614.000000,66.920000,0,0
94242.000000,396,12600.000000,37.290000,1,0
120336.000000,809,79716.000000,15.850000,1,0
188985.000000,721,9638.000000,22.530000,0,0
119585.000000,557,68679.000000,41.420000,0,0
83003.000000,642,64123.000000,47.430000,1,0
41658.000000,773,21829.000000,69.320000,1,0
99735.000000,775,4041.000000,36.760000,1,1
156592.000000,500,91059.000000,3.500000,0,0
54015.000000,773,12147.000000,39.430000,0,0
75909.000000,461,56220.000000,46.300000,0,0
166407.000000,539,104457.000000,9.150000,1,0
108421.000000,359,28295.000000,30.340000,0,0
75288.000000,766,60075.000000,27.150000,1,0
20744.000000,373,15676.000000,106.260000,0,0
131159.000000,794,103072.000000,21.970000,1,0
158996.000000,357,43824.000000,27.970000,0,0
161933.000000,622,9086.000000,9.780000,1,1
47556.000000,344,2285.000000,27.180000,0,0
76722.000000,523,24826.000000,9.580000,1,0
33999.000000,547,2344.000000,63.700000,0,0
34376.000000,841,14244.000000,106.190000,0,0
122837.000000,682,69343.000000,21.540000,0,0
62666.000000,659,31434.000000,27.330000,0,0
156988.000000,660,44983.000000,22.700000,0,0
96875.000000,619,77194.000000,14.740000,1,0
149419.000000,649,12328.000000,4.360000,1,1
114256.000000,433,58832.000000,27.770000,0,0
56075.000000,491,6909.000000,29.140000,0,0
35209.000000,663,7255.000000,46.720000,1,1
179667.000000,760,76431.000000,5.540000,1,1
78301.000000,625,58749.000000,44.600000,0,0
183268.000000,525,47351.000000,7.030000,0,0
95994.000000,551,51233.000000,40.530000,1,1
58417.000000,534,33137.000000,16.190000,0,0
73499.000000,523,14113.000000,48.440000,0,0
142665.000000,742,9178.000000,13.500000,0,0
160590.000000,664,19724.000000,23.900000,0,0
113373.000000,607,51905.000000,40.800000,1,1
197172.000000,801,8479.000000,9.820000,1,1
153757.000000,628,14486.000000,25.740000,0,0
187129.000000,429,138367.000000,22.520000,1,0
159494.000000,778,16002.000000,19.970000,1,1
102114.000000,324,52882.000000,25.230000,1,0
111000.000000,661,13697.000000,25.980000,1,1
98384.000000,425,69313.000000,42.540000,0,0
47368.000000,388,37359.000000,62.050000,1,0
147925.000000,373,58459.000000,25.660000,1,0
22055.000000,381,14587.000000,77.970000,1,0
113355.000000,715,85953.000000,14.160000,0,0
35797.000000,699,13264.000000,22.860000,1,1
125848.000000,793,80967.000000,25.710000,1,0
89642.000000,552,20945.000000,29.970000,0,0
37614.000000,604,3738.000000,91.260000,1,0
194623.000000,553,131178.000000,8.400000,1,0
144215.000000,552,45576.000000,9.190000,0,0
183434.000000,443,48432.000000,7.030000,1,0
73168.000000,606,41184.000000,52.400000,1,0
127403.000000,557,11700.000000,14.440000,0,0
40609.000000,358,22431.000000,116.570000,0,0
74927.000000,368,35407.000000,12.900000,0,0
24236.000000,368,18608.000000,173.770000,0,0
74850.000000,658,45733.000000,8.430000,0,0
97378.000000,670,25845.000000,46.820000,1,1
78286.000000,397,24528.000000,18.830000,0,0
20933.000000,811,5192.000000,84.340000,1,0
113815.000000,321,37477.000000,24.090000,1,0
127942.000000,560,15361.000000,28.640000,0,0
185134.000000,576,108226.000000,9.490000,1,1
43107.000000,602,16329.000000,62.230000,0,0
142819.000000,436,108276.000000,4.540000,0,0
85588.000000,655,37309.000000,56.870000,0,0
98989.000000,355,18322.000000,16.750000,1,0
146737.000000,687,1759.000000,34.040000,1,1
165229.000000,355,114712.000000,19.830000,0,0
108014.000000,481,78414.000000,31.850000,1,0
86698.000000,577,17111.000000,32.290000,1,1
135357.000000,800,84974.000000,18.080000,1,0
22036.000000,496,14627.000000,27.110000,1,0
97398.000000,504,14479.000000,38.100000,1,0
87160.000000,471,59243.000000,30.680000,0,0
68574.000000,534,16617.000000,51.270000,0,0
87657.000000,767,41828.000000,15.090000,0,0
182184.000000,821,51812.000000,26.150000,1,1
107158.000000,526,4442.000000,25.250000,1,0
137252.000000,756,86333.000000,16.130000,0,0
70452.000000,535,17698.000000,55.270000,0,0
77599.000000,788,23249.000000,7.250000,0,0
107809.000000,443,24910.000000,14.520000,1,0
31832.000000,334,1400.000000,78.580000,1,0
193468.000000,587,13382.000000,7.080000,1,1
197706.000000,790,56263.000000,23.760000,0,0
75101.000000,667,53024.000000,9.530000,1,0
45421.000000,621,27959.000000,106.710000,1,0
71974.000000,712,28230.000000,41.330000,0,0
126718.000000,646,50185.000000,30.210000,0,0
178795.000000,791,85171.000000,22.660000,1,1
188630.000000,617,83626.000000,12.860000,0,0
62365.000000,699,33592.000000,60.350000,1,0
102640.000000,619,71991.000000,14.840000,1,0
151984.000000,837,52628.000000,31.630000,1,1
129781.000000,709,32963.000000,15.450000,0,0
154256.000000,335,11710.000000,28.870000,1,0
88050.000000,415,67931.000000,33.900000,1,0
178752.000000,775,2492.000000,19.530000,0,0
194815.000000,416,69329.000000,4.940000,1,0
117319.000000,576,53001.000000,31.860000,0,0
67578.000000,734,45844.000000,54.190000,0,0
140068.000000,665,46669.000000,14.130000,1,1
154611.000000,554,123687.000000,14.280000,0,0
63061.000000,521,20790.000000,30.900000,0,0
106695.000000,411,70716.000000,25.240000,1,0
76009.000000,353,54899.000000,57.790000,0,0
125149.000000,337,75392.000000,21.910000,0,0
127029.000000,672,100979.000000,38.500000,0,0
63980.000000,579,36925.000000,65.640000,1,0
98258.000000,564,41928.000000,11.600000,0,0
172045.000000,693,54658.000000,25.050000,1,1
196225.000000,468,27456.000000,23.090000,0,0
144109.000000,518,84777.000000,18.880000,1,0
156117.000000,530,100686.000000,6.730000,1,0
192832.000000,827,118357.000000,16.930000,0,0
137444.000000,836,69911.000000,24.470000,0,0
54381.000000,303,5149.000000,64.330000,1,0
125886.000000,559,16026.000000,17.040000,1,1
178026.000000,810,22525.000000,27.450000,0,0
49858.000000,651,38453.000000,40.030000,0,0
25493.000000,659,3531.000000,89.500000,1,0
177699.000000,847,84461.000000,26.150000,1,1
146100.000000,595,52180.000000,10.990000,1,1
54350.000000,445,21335.000000,62.720000,1,0
113814.000000,383,22815.000000,14.060000,0,0
168297.000000,523,121637.000000,28.270000,1,0
32964.000000,541,15840.000000,83.890000,0,0
42891.000000,419,2938.000000,17.320000,0,0
86903.000000,711,16796.000000,8.510000,1,1
184283.000000,667,120948.000000,11.940000,1,0
79761.000000,402,22951.000000,59.870000,1,0
38689.000000,308,15248.000000,106.700000,0,0
33837.000000,574,26363.000000,145.700000,1,0
137690.000000,318,43231.000000,13.770000,0,0
121542.000000,577,86606.000000,12.190000,1,0
114347.000000,812,70834.000000,20.410000,0,0
183314.000000,380,110753.000000,21.950000,0,0
94044.000000,377,11548.000000,17.560000,1,0
93850.000000,688,46897.000000,7.770000,1,1
31101.000000,701,16199.000000,46.890000,1,1
107576.000000,442,36437.000000,28.490000,1,0
43373.000000,413,32079.000000,48.660000,1,0
143021.000000,405,22194.000000,23.310000,0,0
117971.000000,609,65603.000000,32.220000,1,1
169085.000000,740,108966.000000,12.840000,1,0
118394.000000,586,33087.000000,32.700000,0,0
31571.000000,425,14851.000000,106.060000,0,0
139149.000000,750,80081.000000,28.400000,0,0
55948.000000,614,30525.000000,81.340000,0,0
180735.000000,514,60494.000000,4.260000,0,0
180394.000000,513,100109.000000,7.350000,1,0
162017.000000,706,83887.000000,7.600000,0,0
188321.000000,592,50616.000000,7.260000,0,0
72349.000000,760,1560.000000,54.420000,1,0
40855.000000,778,19017.000000,23.910000,0,0
161073.000000,321,38342.000000,21.660000,0,0
58427.000000,340,28117.000000,36.750000,0,0
105609.000000,686,57898.000000,24.440000,0,0
121049.000000,514,26562.000000,25.280000,1,0
182270.000000,446,37840.000000,26.460000,1,0
35235.000000,590,4173.000000,48.240000,1,1
148997.000000,490,40615.000000,4.700000,0,0
150649.000000,347,23863.000000,7.340000,1,0
107858.000000,758,29537.000000,39.200000,0,0
110971.000000,307,24426.000000,9.280000,1,0
182290.000000,458,18806.000000,3.610000,1,0
136376.000000,314,43087.000000,17.400000,0,0
21846.000000,629,16482.000000,37.690000,0,0
41188.000000,531,6092.000000,108.240000,1,0
127868.000000,732,82685.000000,19.910000,1,0
58738.000000,743,15697.000000,71.100000,1,0
163868.000000,314,94619.000000,3.820000,1,0
167346.000000,502,114694.000000,12.200000,0,0
126059.000000,371,95295.000000,19.520000,1,0
150795.000000,723,80407.000000,6.640000,0,0
130259.000000,389,95376.000000,37.530000,0,0
48229.000000,817,5899.000000,25.480000,1,1
179788.000000,595,40617.000000,26.890000,1,1
81854.000000,365,33140.000000,55.780000,0,0
172283.000000,515,39584.000000,27.410000,1,0
30162.000000,830,1235.000000,32.880000,0,0
80207.000000,451,43854.000000,17.810000,0,0
135294.000000,831,105977.000000,15.180000,1,0
183809.000000,616,33407.000000,12.260000,1,1
160505.000000,508,100831.000000,15.650000,0,0
59707.000000,647,32834.000000,35.610000,0,0
89918.000000,607,66002.000000,12.270000,0,0
144661.000000,811,21354.000000,5.420000,1,1
152878.000000,494,8246.000000,6.770000,1,0
135126.000000,370,13283.000000,32.660000,1,0
188095.000000,545,117558.000000,23.310000,1,0
101334.000000,392,20992.000000,6.750000,0,0
111277.000000,347,80550.000000,23.460000,0,0
47888.000000,357,11332.000000,61.970000,0,0
93823.000000,367,62413.000000,43.620000,0,0
196412.000000,724,123953.000000,5.460000,0,0
134799.000000,491,55662.000000,31.080000,1,0
99006.000000,474,65541.000000,43.890000,0,0
184729.000000,390,25507.000000,4.770000,0,0
32312.000000,329,24837.000000,122.380000,1,0
175269.000000,483,13408.000000,10.760000,0,0
45344.000000,418,28103.000000,80.220000,1,0
51160.000000,627,34096.000000,29.240000,1,0
101263.000000,726,48801.000000,6.530000,0,0
167824.000000,324,12293.000000,17.560000,0,0
192537.000000,389,4766.000000,18.760000,0,0
33027.000000,589,7903.000000,110.260000,1,0
135347.000000,751,17630.000000,19.740000,0,0
62221.000000,469,17667.000000,63.040000,0,0
81061.000000,536,13584.000000,61.040000,0,0
65877.000000,375,15142.000000,13.520000,0,0
23951.000000,328,8821.000000,59.720000,1,0
162268.000000,442,44337.000000,11.090000,1,0
65593.000000,779,44858.000000,38.620000,1,0
144088.000000,354,113510.000000,26.580000,1,0
153040.000000,702,35585.000000,4.800000,1,1
46193.000000,619,23393.000000,42.710000,0,0
99800.000000,414,66929.000000,47.550000,1,0
110692.000000,622,38532.000000,31.310000,0,0
80980.000000,500,4699.000000,24.830000,0,0
76882.000000,345,44585.000000,63.310000,0,0
151303.000000,421,87853.000000,18.910000,0,0
109964.000000,303,17440.000000,30.160000,1,0
160346.000000,334,106357.000000,27.500000,0,0
169264.000000,557,117188.000000,12.250000,1,0
76031.000000,368,54368.000000,21.760000,1,0
119884.000000,661,53819.000000,22.550000,0,0
60981.000000,440,42843.000000,9.250000,1,0
69805.000000,604,54530.000000,53.720000,1,0
175727.000000,678,56666.000000,5.280000,1,1
123862.000000,633,72584.000000,8.060000,1,1
175759.000000,401,114971.000000,12.350000,1,0
31687.000000,417,2331.000000,70.660000,0,0
79196.000000,581,1363.000000,7.820000,0,0
39782.000000,731,2963.000000,116.560000,1,0
167222.000000,525,116680.000000,7.290000,1,0
179087.000000,740,46901.000000,10.220000,1,1
114214.000000,526,32596.000000,41.700000,0,0
72964.000000,404,22452.000000,51.250000,1,0
118469.000000,402,87620.000000,14.450000,1,0
26035.000000,348,5414.000000,27.490000,0,0
149502.000000,642,11961.000000,27.000000,1,1
30040.000000,346,5763.000000,57.010000,0,0
23350.000000,843,17089.000000,187.370000,0,0
155476.000000,567,120967.000000,8.960000,1,0
41251.000000,338,27364.000000,37.550000,0,0
67512.000000,413,20764.000000,69.140000,1,0
153832.000000,604,51810.000000,6.350000,1,1
94830.000000,802,25498.000000,37.640000,0,0
180464.000000,503,40508.000000,25.200000,1,0
116652.000000,382,86194.000000,24.890000,0,0
85800.000000,663,31282.000000,20.240000,1,1
77440.000000,556,18855.000000,59.220000,1,0
168669.000000,823,103015.000000,8.520000,0,0
96314.000000,525,65549.000000,21.460000,1,0
88985.000000,311,3764.000000,16.130000,1,0
33278.000000,408,8277.000000,16.490000,1,0
50451.000000,606,33215.000000,11.530000,0,0
169699.000000,779,115542.000000,23.710000,1,0
129134.000000,520,67316.000000,16.680000,0,0
81414.000000,360,14977.000000,32.990000,0,0
186251.000000,790,93938.000000,14.530000,1,1
58750.000000,534,10534.000000,70.380000,1,0
41019.000000,538,22395.000000,85.230000,1,0
199340.000000,827,8561.000000,20.110000,0,0
57624.000000,796,21157.000000,22.560000,0,0
111407.000000,651,19677.000000,21.790000,0,0
156253.000000,724,100734.000000,12.210000,0,0
33781.000000,514,7534.000000,47.170000,1,0
53243.000000,793,21459.000000,16.840000,0,0
56859.000000,788,2862.000000,42.510000,1,1
112423.000000,651,43431.000000,36.490000,1,1
116129.000000,351,31884.000000,13.650000,1,0
27636.000000,819,17527.000000,41.670000,0,0
160600.000000,324,98816.000000,16.410000,1,0
81773.000000,828,47556.000000,47.950000,1,1
79095.000000,799,51735.000000,59.000000,0,0
173692.000000,565,74420.000000,27.660000,0,0
160023.000000,367,109367.000000,11.390000,1,0
30011.000000,716,3349.000000,49.370000,0,0
44886.000000,537,24009.000000,42.760000,0,0
69580.000000,553,4854.000000,51.650000,1,0
104430.000000,655,26032.000000,29.310000,0,0
89505.000000,417,47333.000000,52.930000,0,0
194103.000000,413,15815.000000,21.430000,0,0
167994.000000,438,50414.000000,8.590000,0,0
114538.000000,439,84130.000000,34.830000,0,0
187471.000000,565,1027.000000,6.380000,1,1
92903.000000,624,60325.000000,51.780000,0,0
127869.000000,657,86253.000000,33.710000,1,0
24665.000000,799,7236.000000,134.370000,1,0
80438.000000,725,56498.000000,29.720000,1,0
80450.000000,807,12846.000000,15.360000,1,1
123321.000000,549,66411.000000,6.870000,1,0
179320.000000,636,55034.000000,22.170000,1,1
65013.000000,701,10778.000000,29.560000,1,1
33027.000000,481,12762.000000,95.220000,0,0
93755.000000,788,39175.000000,23.800000,1,1
123143.000000,802,43695.000000,16.190000,1,1
124870.000000,316,33395.000000,31.310000,0,0
63774.000000,819,30890.000000,68.690000,0,0
181918.000000,516,54354.000000,27.460000,0,0
93303.000000,786,26739.000000,47.460000,0,0
182763.000000,644,43946.000000,16.700000,1,1
96298.000000,453,18502.000000,33.550000,0,0
41251.000000,838,20763.000000,97.680000,1,0
145206.000000,362,28331.000000,7.500000,0,0
172893.000000,394,102561.000000,18.520000,0,0
68857.000000,445,47001.000000,18.710000,0,0
111412.000000,583,40121.000000,8.430000,0,0
145604.000000,482,101668.000000,4.520000,0,0
79133.000000,529,48929.000000,42.960000,0,0
176815.000000,403,37080.000000,18.960000,0,0
59418.000000,579,38723.000000,35.400000,0,0
125095.000000,526,6061.000000,6.020000,0,0
65326.000000,512,42913.000000,29.340000,1,0
151102.000000,802,88073.000000,12.180000,0,0
77934.000000,489,8107.000000,12.660000,0,0
120672.000000,445,85241.000000,24.950000,0,0
77639.000000,636,8677.000000,63.180000,1,0
199718.000000,773,79350.000000,9.470000,0,0
157185.000000,651,5828.000000,3.260000,0,0
181646.000000,567,43911.000000,19.230000,1,1
190645.000000,401,108893.000000,15.960000,1,0
162770.000000,755,117312.000000,26.160000,1,0
161474.000000,692,85856.000000,12.530000,0,0
138734.000000,737,82724.000000,14.500000,0,0
80371.000000,681,32136.000000,16.670000,1,1
23007.000000,318,12837.000000,150.720000,0,0
87327.000000,309,37136.000000,54.590000,1,0
153789.000000,536,76197.000000,24.580000,1,0
37388.000000,770,5888.000000,69.000000,1,0
188338.000000,780,4151.000000,23.440000,0,0
188127.000000,814,106379.000000,21.370000,1,1
65659.000000,682,47282.000000,48.960000,1,0
131776.000000,567,23425.000000,5.790000,1,1
167060.000000,326,45792.000000,8.670000,1,0
97118.000000,697,11930.000000,34.380000,0,0
44244.000000,784,29370.000000,64.540000,0,0
68016.000000,713,33628.000000,41.540000,1,1
77250.000000,842,13918.000000,23.530000,1,1
196566.000000,834,7630.000000,11.380000,1,1
123647.000000,379,54113.000000,28.170000,0,0
137384.000000,755,22952.000000,17.780000,0,0
102602.000000,568,60901.000000,8.400000,1,1
98634.000000,779,7301.000000,15.320000,1,1
90222.000000,697,19569.000000,29.320000,0,0
175733.000000,557,30038.000000,20.420000,1,1
127423.000000,344,31448.000000,29.130000,1,0
27532.000000,381,19647.000000,124.770000,0,0
125309.000000,692,7092.000000,38.950000,1,1
61983.000000,314,43490.000000,10.700000,1,0
100728.000000,433,68059.000000,19.090000,1,0
85073.000000,651,24681.000000,30.490000,1,1
177921.000000,618,44304.000000,6.550000,0,0
191605.000000,711,29471.000000,8.970000,1,1
64395.000000,669,43382.000000,34.000000,1,0
47763.000000,381,27392.000000,36.430000,0,0
111263.000000,463,42044.000000,23.890000,1,0
122100.000000,627,94904.000000,26.410000,1,0
99478.000000,631,79569.000000,6.750000,1,0
58670.000000,823,32593.000000,77.320000,0,0
60005.000000,360,13556.000000,80.810000,1,0
71507.000000,310,7629.000000,44.140000,0,0
66488.000000,822,24999.000000,56.840000,0,0
30247.000000,321,20585.000000,106.350000,1,0
78466.000000,783,4923.000000,12.340000,0,0
171648.000000,360,26209.000000,21.810000,1,0
192904.000000,732,112123.000000,11.220000,1,1
159598.000000,840,68468.000000,22.310000,0,0
26732.000000,493,4293.000000,165.500000,1,0
146863.000000,338,26047.000000,18.410000,0,0
39884.000000,819,12169.000000,114.990000,1,0
67319.000000,762,4527.000000,69.870000,1,0
149399.000000,507,68344.000000,13.520000,1,0
86266.000000,392,26388.000000,25.260000,1,0
199778.000000,619,79853.000000,23.360000,1,1
89213.000000,436,19488.000000,20.680000,1,0
199052.000000,696,144233.000000,14.500000,0,0
69800.000000,528,37818.000000,31.530000,0,0
37554.000000,534,29144.000000,65.380000,1,0
36673.000000,591,22127.000000,91.900000,0,0
142869.000000,622,29764.000000,25.810000,1,1
42174.000000,556,11923.000000,28.790000,0,0
139641.000000,494,24268.000000,7.630000,0,0
59226.000000,418,31027.000000,72.750000,1,0
144178.000000,708,61614.000000,8.660000,0,0
79880.000000,635,47667.000000,58.490000,1,0
30246.000000,640,18062.000000,99.640000,0,0
137688.000000,459,28567.000000,26.920000,0,0
122500.000000,802,35434.000000,21.720000,1,1
67724.000000,693,48081.000000,26.150000,1,0
103867.000000,356,76849.000000,39.610000,1,0
180781.000000,816,12750.000000,10.090000,1,1
39800.000000,529,29785.000000,46.630000,0,0
86332.000000,629,29387.000000,8.940000,0,0
150084.000000,468,40154.000000,30.380000,1,0
127521.000000,442,60961.000000,29.810000,1,0
107812.000000,426,76167.000000,13.040000,0,0
181162.000000,752,39245.000000,27.140000,0,0
162284.000000,692,82847.000000,23.240000,1,1
119461.000000,340,21240.000000,39.590000,0,0
131448.000000,500,71096.000000,18.560000,0,0
114786.000000,701,18471.000000,9.810000,1,1
178899.000000,656,42401.000000,14.440000,1,1
29335.000000,639,3591.000000,64.410000,0,0
107605.000000,691,62858.000000,28.440000,0,0
47408.000000,516,5761.000000,47.620000,1,0
179273.000000,450,141613.000000,25.890000,1,0
90785.000000,472,43533.000000,20.840000,1,0
138217.000000,709,91295.000000,18.770000,0,0
113181.000000,344,43406.000000,33.440000,0,0
161750.000000,830,79724.000000,16.700000,1,1
170401.000000,351,63995.000000,14.700000,0,0
158436.000000,595,84950.000000,28.870000,0,0
20288.000000,705,3393.000000,37.170000,0,0
169706.000000,674,81602.000000,25.970000,1,1
198144.000000,435,149289.000000,6.010000,1,0
20233.000000,808,9171.000000,175.310000,1,0
159760.000000,815,44216.000000,6.840000,1,1
62675.000000,525,14293.000000,29.600000,0,0
137654.000000,362,19492.000000,20.090000,0,0
112646.000000,539,41315.000000,35.900000,1,0
137669.000000,406,19801.000000,14.310000,0,0
85164.000000,443,67750.000000,33.380000,0,0
99647.000000,380,23649.000000,32.800000,0,0
66486.000000,440,9433.000000,17.100000,1,0
105472.000000,608,36593.000000,45.210000,0,0
111887.000000,315,40146.000000,13.000000,0,0
24796.000000,372,18499.000000,122.940000,1,0
149697.000000,404,117657.000000,14.140000,0,0
197823.000000,801,4875.000000,10.200000,0,0
99568.000000,703,59570.000000,5.710000,1,1
65072.000000,358,3603.000000,38.670000,1,0
196941.000000,605,75391.000000,2.840000,0,0
46894.000000,462,30160.000000,21.190000,0,0
187774.000000,510,82364.000000,25.560000,1,0
38179.000000,580,12948.000000,70.960000,1,0
60992.000000,316,16651.000000,35.190000,1,0
158645.000000,745,115261.000000,25.300000,0,0
139858.000000,749,51253.000000,19.750000,0,0
179973.000000,813,53755.000000,27.190000,0,0
74078.000000,454,38264.000000,9.830000,0,0
44800.000000,716,24243.000000,85.390000,1,0
172655.000000,301,124766.000000,22.830000,1,0
99774.000000,689,68523.000000,12.440000,0,0
184700.000000,467,60880.000000,19.610000,1,0
122218.000000,772,31305.000000,32.950000,1,1
121742.000000,586,44758.000000,12.600000,1,1
155595.000000,479,19528.000000,13.230000,0,0
183638.000000,720,114208.000000,23.110000,0,0
197688.000000,802,39932.000000,9.590000,1,1
61151.000000,561,47751.000000,71.550000,1,0
190199.000000,388,61427.000000,11.140000,1,0
21393.000000,702,9470.000000,45.400000,0,0
125958.000000,320,52926.000000,22.570000,1,0
86136.000000,679,49025.000000,7.860000,0,0
194660.000000,836,101232.000000,8.220000,1,1
172829.000000,397,73489.000000,10.470000,1,0
197002.000000,372,89858.000000,7.730000,1,0
103897.000000,701,11927.000000,15.490000,0,0
144603.000000,746,40285.000000,5.610000,0,0
97940.000000,450,15228.000000,22.930000,0,0
197549.000000,726,99358.000000,12.980000,1,1
38437.000000,704,9401.000000,22.350000,0,0
84559.000000,327,58499.000000,8.010000,1,0
141382.000000,702,91376.000000,21.470000,1,0
77121.000000,373,41417.000000,24.990000,0,0
74990.000000,773,32309.000000,31.480000,0,0
178142.000000,529,124838.000000,20.940000,0,0
99987.000000,480,23134.000000,21.840000,0,0
101761.000000,373,71623.000000,16.260000,0,0
